X1,X2,X3,X4,X5,cls
-1.249737925679028,1.445085163281854,-1.7255023186631142,-1.240094005834964,-0.48635658464131526,0
1.094761326891386,-1.75426515309377,0.7775678448685023,-1.0168292879015863,-1.5005716814710295,0
-0.7491482466961334,0.8254914976664276,-1.2800024510131294,-0.918879381698526,-0.4523242860815341,0
0.5294189208011696,-0.9122194690793817,-0.40442817538563186,-0.7667746422409342,-0.9776234904318618,0
0.09812159578078088,-0.2939589544337854,0.3854207719652327,-0.6799324361075996,-0.6738692008548893,0
0.5767022223754227,-0.8839383046648206,1.9396687230490735,-0.362620986915695,-0.6319715085288067,0
0.36233366017609503,-0.699914265424542,-0.21933405037941833,-0.8503073013515945,-0.9672890106212122,0
1.1073038555902883,-1.8884623956803352,-0.7435871791383779,-1.5198292829762545,-1.9678726308966372,0
0.3323659247863143,-0.6243455825752777,-0.7473342654665781,-0.7038420299195646,-0.8175391027513187,0
0.6784419479666582,-1.199008051583797,-0.9323156988918024,-1.1118573739292277,-1.3712084829808635,0
-0.6499899867158042,0.831357702506166,-0.2810578539536224,-0.3014673064920441,0.061720247998689665,1
-1.4060047392929076,1.3294990906347088,-0.6299823913671573,-2.671037888063565,-1.7159628683108836,0
-0.5659007544048851,0.47730761033085534,0.18818462703647296,-1.3239715753011723,-0.9186727714188809,0
0.9884831246103631,-1.5999865191614608,1.2677365417848618,-0.9871193612667217,-1.4181088807369178,0
-0.6507456149197732,1.077664844045279,-0.8328911704337965,0.7547064281859941,1.029637427578058,0
0.4720249610744285,-0.7662089444228135,0.33574324796538874,-0.480744786656758,-0.6857663094254636,0
-0.9488170723145234,0.8499583175265759,1.1357001899593508,-2.0058924279429644,-1.3443057240477003,0
-0.7669891197946207,0.8936544378976757,0.2552322721231885,-0.7318870659242115,-0.2717528512462483,0
-0.4704698920206215,0.5550001341810984,-0.12171533803161967,-0.4195089726643306,-0.13973352397353575,0
0.4126193078878877,-0.5744410002750968,0.18071477624539645,-0.00968057170082115,-0.22335978684784288,0
-0.8818645876831368,1.0900575030145019,-1.0245815554257556,-0.572115228053103,-0.06567569968392728,0
0.2782373123849192,-0.6871658645829426,1.213054720876234,-1.2976120194989695,-1.333333682204794,0
-0.21538829365690104,0.10361418873310768,-0.7656249527614993,-0.8400493346585349,-0.6575750422009101,0
1.2612083358074313,-2.091840176652144,-0.9373067994697922,-1.476564526876861,-2.0082433893437517,0
-0.6107146278434278,0.6859559211433501,0.49960495060153753,-0.6930757752202368,-0.317435278315454,0
-0.5383942740667205,0.5324310657159252,0.4823135193167653,-0.9223280518868398,-0.565039656933982,0
-1.3791214129393694,1.6376786947684432,0.8314277049991274,-1.183365898800352,-0.36713254730313716,0
-0.9590744406239057,1.1853104809918573,-0.609649705917924,-0.6230013388599378,-0.07215474269586819,0
-1.168576816123588,1.7015044861065385,-0.5949957443904869,0.34881412073726703,0.9269974741851816,0
-0.6674216955687444,0.8946716186499382,-0.8548976520199221,-0.1329131795009657,0.22518839743243724,0
-0.31672397494583193,0.33790938443234975,-0.17266886266704423,-0.436244040543902,-0.23498562883376978,0
0.5995709914106135,-1.1314880817807458,0.8698078090115128,-1.2920914086526962,-1.4953152131925433,0
-0.0600947303992754,-0.08887355387223295,0.42971764600868145,-0.7415929179522958,-0.6481087078198807,0
0.7705096734924661,-1.2708687306663689,0.32007033623176523,-0.8715079366565768,-1.1988921747213803,0
-1.0071677086817612,0.9757296470529933,-0.5293639670410475,-1.8127327971447527,-1.1370264484556862,0
0.1288523903399869,-0.37813007887137073,-0.6734488037782429,-0.8588860689602713,-0.8537772384366817,0
-0.8812203370828732,1.0366068202227359,-0.2635080687937459,-0.7984455672644823,-0.2733440287345999,0
0.3692494866906259,-0.5181924973777451,-1.4356479306156733,-0.02644901328730509,-0.21617585987033808,0
0.791450365413569,-1.2870852276404015,-0.6247116863078813,-0.8162889903031836,-1.159193592273248,0
0.6501392796907712,-1.1358326965033239,0.09564109088659385,-1.008818786296521,-1.2621058156866225,0
-0.42852652764234744,0.5487930477375432,0.05653279255793111,-0.19576285946406913,0.04342917983875963,0
-0.480316672235396,0.5042819508009257,-0.39613195322641115,-0.6967221980487027,-0.38856036371149283,0
0.253106428015849,-0.41954260409378463,0.2316222643466843,-0.29520686522273576,-0.40200106646548533,0
-0.9531415838727728,1.093774236744658,0.3961664190694085,-0.9817593257120901,-0.40388465294202935,0
-0.819685085148397,0.857519317106689,-1.6844432590139098,-1.2021858229286333,-0.6751844195366947,0
-1.5561127981495488,1.4143424782108838,0.5890568013962811,-3.202082561573812,-2.1244039844740596,0
-0.8156277425957179,0.7423337962671075,1.6570316493318977,-1.6739861430201883,-1.1094935699823572,0
0.32445177897672894,-0.5292883877297778,-1.080451783994941,-0.3417533756027422,-0.48172814996669544,0
-0.26198474127081506,0.2752087804176655,-0.8637572779159259,-0.37936514952681566,-0.2113359122280984,0
0.8475512336970279,-1.2857775060573637,0.10684601711259913,-0.4756361136288825,-0.876296119176911,0
-0.6800150049404026,0.631312591289817,0.887974760755017,-1.3422351568610842,-0.8760834390540675,0
1.0199864722416403,-1.808892462384679,-0.6124352445659274,-1.6986119884207223,-2.086259145297429,0
0.7872260201506484,-1.2800493170146556,0.758063262916304,-0.811216665533324,-1.1523510703520818,0
-0.3881110953056641,0.3660986452284434,-0.5584099603698468,-0.7411583669662312,-0.4771979999529084,0
0.4720431044158944,-0.8444869191118751,-1.3215892758730725,-0.817729243857859,-0.9944755957067151,0
0.8037268779296807,-1.4623034091700364,0.04175805402838793,-1.4975283278362683,-1.7896351813135334,0
-1.0605948043651716,1.334203717101205,-0.7694147603678684,-0.5880701437191356,0.01261781676448398,0
1.443696401681331,-2.3470869773074945,0.359209069742436,-1.4859716827734966,-2.1117236674442115,0
-0.053472545719975895,-0.21879201036847995,0.44029712050665903,-1.2615218581772116,-1.1278401104987352,0
0.271868513439787,-0.7467054543026793,0.7640306996661529,-1.5920436618652718,-1.5997416784740797,0
-1.0219502060450716,1.0827652387280386,0.5772688935541722,-1.4400771060606712,-0.7879650244850154,0
-0.3127979732341565,0.3653268286942717,-0.9886873376060931,-0.29472960142374893,-0.10738997726925956,0
0.1712091522830566,-0.4392132534294675,0.46726214430921437,-0.8689871980925847,-0.8850488354758781,0
-0.11392537218832226,-0.162213942478993,-0.7974789447919194,-1.3788868175632647,-1.2039289361619891,0
-1.1169676264594621,1.4011618661962326,-1.3909691154059962,-0.6363699418981116,-0.0023237006842001806,0
-0.321489797036128,0.45347756138515294,-0.3265880261150315,0.032973257559567815,0.19732559279982223,0
0.9081530163212713,-1.5899828604193145,-0.9311951587549343,-1.4237528072626895,-1.7763357703872933,0
-1.0773038032441606,1.1041654251327613,-0.3422906895619673,-1.678479123553489,-0.9775824608687308,0
-0.9476507065063262,1.1374471581901178,0.06130127249748099,-0.7608979450935656,-0.20441546989238818,0
-0.9964262489825617,1.260129809444543,1.566155416029236,-0.5238590236877052,0.03808269487359178,0
-0.4398633658834692,0.41801705673443657,0.7659264377180438,-0.8266317642673163,-0.5285948708821546,0
-1.1355711262731343,1.280069300409293,0.35947853433492283,-1.2689333890673158,-0.5721226371942356,0
-0.16514084687883918,0.09643290620151013,-0.7502722422880954,-0.5709084039542518,-0.43714441776975066,0
0.8418894816824758,-1.5599478801497078,-1.1229467710881356,-1.690121944494202,-1.985901613009713,0
0.9467856546486437,-1.8937605507121777,0.5451111876645096,-2.5012224571852713,-2.7834509971926416,0
-0.959801608303203,1.3019337670949689,-0.8554840191254227,-0.12512245879466222,0.3843129547210659,0
0.7354167497951355,-1.4231209769158157,1.8706449866944184,-1.7367270640446846,-1.9732472753894374,0
0.6050427276997179,-1.2578830576891358,0.1739674696859828,-1.8037171987753875,-1.96684234886077,0
0.2311446245338535,-0.550548280667583,0.46190064806167463,-0.9905147037779765,-1.0275322330787704,0
-1.1884164198045402,1.2974193157349865,-0.514236451917633,-1.5097978767686204,-0.7652997483299149,0
-0.14009393006073248,0.08979225846854555,0.0683276644663212,-0.44993102244787675,-0.3393413351602042,0
0.23053164061540754,-0.4872761231666063,-0.1514808333983932,-0.7217028832860706,-0.7809643355208933,0
0.2723616731383493,-0.5695002884240192,-2.1843882779479977,-0.8259901447294258,-0.8982427948468864,0
-1.277456682828615,1.5503050368165927,0.31050232459158195,-0.9525097834405425,-0.208501551770233,0
-0.48253439624020683,0.7306275360297732,0.4166617040555859,0.26475867746749904,0.4933719897398,0
-1.0235825510804988,1.1873760143079006,0.441663178188211,-0.9993338785942205,-0.38336679252550465,0
0.5388308166255505,-1.0503821276701086,1.4399432321006822,-1.3055465420495562,-1.4760664539522566,0
0.8093369589181532,-1.4613027023536433,0.7063427560461627,-1.4597168269415102,-1.7579136540575562,0
-0.7170347253613951,0.7563504042307163,-0.6283955444615822,-1.0248510310654497,-0.5660948246045721,0
-1.0580699309190535,1.1747230059225315,0.7731067510212012,-1.2597728604087706,-0.6040184113006541,0
-0.643525433712155,0.7053633392399844,0.37365811478109673,-0.8054390451160537,-0.4033113702729131,0
-1.1155923805191672,1.168765300688566,0.8235213032657059,-1.628939574456295,-0.912297448630131,0
-0.8716427561762937,0.9430810068866994,-0.24626017481662105,-1.1440058997839833,-0.5948786580653268,0
-1.0981608461080483,1.3518438428906001,0.9665917812127471,-0.7364411677504821,-0.10377182600011314,0
0.22728211660480993,-0.42915002991922047,0.20564642082364834,-0.49079665148559837,-0.567749890518864,0
-0.8453498912435066,0.9110506311887379,1.0690115534481173,-1.1249252059332613,-0.5910673022615254,0
-0.3248354751507914,0.3147952631548554,-1.178880540036273,-0.5842216654572079,-0.36632623610070697,0
1.048519291561644,-1.724140096135677,-0.6739795221286923,-1.1632467767131125,-1.6106617192340424,0
0.7549693620806348,-1.3045789156118615,0.7130131341724982,-1.1094791171180935,-1.4088110623751124,0
-0.7487315670878392,1.007441011795611,-1.2453614053642779,-0.13285173462270639,0.2675119666535608,0
-0.8183082860245888,0.7821544073046186,-0.4221217253243524,-1.518512009515951,-0.9656756451737687,0
0.7493789822069652,-1.3037852072909737,-0.5727742460516432,-1.1394455776158188,-1.4333562595455107,0
-1.1745515207898238,1.1095754903806363,-2.605312328524226,-2.235922252514338,-1.437684665338232,0
-1.3498802504576513,1.5299479923587969,0.19173707922158897,-1.4726711922754705,-0.6473555855382263,0
-1.047066195586792,1.4449771921227406,-0.14532883935693358,-0.03025044341706451,0.516584659898817,0
1.1699903087437389,-1.8148515682683228,-1.1219230782387084,-0.8284859279534054,-1.3671430713030936,0
-1.421925351563677,1.846193732840914,-0.7759581061460343,-0.5410411544156871,0.24352978433972933,0
1.10737520256788,-1.8749304095345551,-0.5799223214504838,-1.4611296692783704,-1.9141370247922098,0
-1.6583432492498487,1.7080542201588005,-0.43772783002799653,-2.5477518405254056,-1.4718517282074752,0
0.6125145311238587,-1.2045838732092162,-0.4128848628679886,-1.529572074584987,-1.7195915076121129,0
0.05490863204522295,-0.38187337011768785,0.5682673868642069,-1.316580972180141,-1.2346176177052217,0
-1.0651115599952274,1.0460509453411548,2.287722978327834,-1.8559315003208359,-1.146478360901948,0
-0.5056974779656155,0.6512566631726575,-0.638517019864552,-0.2153650829192647,0.06558800581718738,0
-0.744826802139355,0.6852436304511182,-0.4137157434693461,-1.4970299249123276,-0.9841945010698049,0
0.7167376351699931,-1.4342982120305674,0.04718241344657286,-1.8964075509938316,-2.1098151122403888,0
-0.7803662925660034,0.7873204864943282,0.1945909688685303,-1.269684257563892,-0.7574564847353685,0
-0.5672814458099245,0.9204663752925055,0.3799575485628404,0.5761825440021298,0.8227106965536297,0
0.8439434589356023,-1.4875820376754023,-1.0509851247245934,-1.3662230085705294,-1.69025667179367,0
-0.44903417211722846,0.6443941276453251,0.13419296839465275,0.09346250678798951,0.3190390579285133,0
-0.783375445071741,0.9753779774680515,0.74725408391956,-0.4778117635149698,-0.030485119902985136,0
-1.0262990283035185,1.2298297451202727,1.0831759495470847,-0.8327351829304742,-0.2293393600229165,0
2.1585850883328987,-3.5264202201596966,-1.1682231435203152,-2.295450868523235,-3.224880001982188,0
-0.7982834781350822,1.0118696965112624,1.3213171659277878,-0.40969275278540707,0.039665997215541926,0
-1.921412822832183,2.2902738730492294,1.2169213118271178,-1.6114973261987227,-0.4774298509120952,0
0.7079558181877621,-1.1864939893858941,0.8972509710130113,-0.8817173887286849,-1.1757273537056276,0
-1.233985239661947,1.5422888763290064,-0.45362128831822834,-0.7274288548184942,-0.024910410178517695,0
0.21972515467562584,-0.38198726215110557,-0.015286323812824677,-0.3328254185461297,-0.41910955202252753,0
-0.448230470769535,0.49788464172970515,0.42531931868320016,-0.5326599398587679,-0.2549479383427804,0
0.5664506424138465,-0.9379268642420799,0.4424541852240637,-0.6563349857027377,-0.8957037115529993,0
1.1934015395059085,-1.968197122256837,-0.8651015138297541,-1.3490399978989018,-1.8561745776611995,0
-1.3746001440252265,1.415439632175747,0.8407579356299131,-2.113406391559989,-1.2214608999132825,0
0.19288547662529337,-0.38647210404003496,-0.9902477736477773,-0.5124190699755744,-0.5696770502132357,0
0.5827275691597054,-1.1248019396466775,-0.023047485510245654,-1.3638835098579518,-1.5523257742284446,0
1.2685623618142083,-2.0586692245365903,-0.37833617123062063,-1.2898020709083429,-1.8409795766291035,0
-1.1254044267825,1.193727366149846,2.7036631773529023,-1.5800393033161761,-0.8624010019298389,0
0.33673588615117855,-0.6983480096370841,-0.375839474031665,-0.9964264110661512,-1.0878372126051923,0
1.0580275887127981,-1.8446147142129377,-0.32144568281122676,-1.6252719955160215,-2.03884980385925,0
-1.2072428326930038,1.34800546047836,-0.9518179508277249,-1.4043829098472633,-0.6589462002948809,0
0.2144466225279577,-0.712189636305897,-1.578025010264342,-1.7863164739936517,-1.7478587093326459,0
-0.2019071850656173,0.2009266900965141,-0.3090712258366108,-0.3404810355239437,-0.20694560937787126,0
0.8982975077237055,-1.5247809379647683,1.002816568166688,-1.2018249442586384,-1.5679121131812073,0
-1.389813221849447,1.5215737505626017,-0.6965481850229884,-1.747204091697319,-0.8780873768847226,0
-0.9051726440794802,1.0154751242317783,1.0737021381142617,-1.0324837846138748,-0.475287259657827,0
-0.5253207936406881,0.6857634421016605,0.7473732896796688,-0.1839525035978633,0.10456476905269985,0
-0.8753404731602477,1.0013860386929765,-0.3226998079229802,-0.9150055992896875,-0.3831771870944242,0
-1.0997275810907292,1.5112364844286104,0.026738321875138606,-0.05939592977787633,0.5172604330276614,0
-1.0776592011955715,1.2626263505904025,0.12163134991297116,-0.9982123629091654,-0.3542287647764736,0
0.6247493018996879,-1.2895176365286434,0.11849843073170326,-1.8222638621933693,-1.9940763699140858,0
-0.1722251621430838,0.37058019395213515,0.5594616858030077,0.567361453947455,0.6092680318936725,0
0.6538258382618675,-1.0581565570298195,0.8616771560069282,-0.6523024258000163,-0.937429839395368,0
-1.0339580254082825,1.263191819482972,-1.9345936008509008,-0.7348039755313036,-0.1356465801183428,0
0.4279760291151066,-0.7631270942123358,0.43804074178041325,-0.7305232396397778,-0.8916818066586101,0
-0.6367023552671567,0.6161099633871134,0.32370839722480005,-1.1490499912689642,-0.7216283618558753,0
-0.296978873902904,0.396699093761155,-0.43245822228422554,-0.06516147889544777,0.09468623620438275,0
0.4518623266688401,-0.775488316497384,1.0875755264898845,-0.641111635973447,-0.8221917216401433,0
-1.5263060668476789,1.7296968818563294,-1.6346664986263881,-1.6660554375814411,-0.7327968625447066,0
-1.4075989985956265,1.415954914487323,-0.05016582576245579,-2.308248901884937,-1.382795629990699,0
-1.2156527199483,1.5624901523532113,1.5471798724157562,-0.5309574219234913,0.1455405154108606,0
-0.816576003337617,0.8269384156240659,1.9404208206238092,-1.3153113484878363,-0.7804310101313153,0
-0.770333569746938,0.8393481623245918,0.05403654750194028,-0.9857214857917177,-0.5025432764972626,0
-0.65668590356188,0.6801149000608184,0.3793466584369848,-0.992759076829257,-0.5680675972789799,0
-0.7168245795305874,0.7400377188182955,1.3201243091087707,-1.0938443152833206,-0.6294064360448934,0
0.1948527780698417,-0.31765424374247897,-1.3127943713686565,-0.2043166152455016,-0.2884576647019276,1
-0.3438625777327248,0.3819890769883172,-0.9438642531233977,-0.4084866398096161,-0.19545057977548283,0
-0.05381292079751482,0.14464977218724462,1.496757115563279,0.3015551045835787,0.30421779669767274,0
-0.3226858551825355,0.6020707653766887,1.80301152488021,0.6657258717656451,0.7775902159117696,0
1.2298425186476463,-2.0743403138599215,-0.22652821768001888,-1.5885132713573271,-2.094490896813546,0
1.1030293486038405,-1.7731640549715104,-0.08520879656789633,-1.0488399759807634,-1.5341935331047796,0
0.5878706990316596,-1.0710150042377469,1.2948625857712104,-1.10154425454232,-1.3146793692915884,0
-0.0676145926753973,-0.21697646460568465,-0.4503067739764536,-1.3381564938089288,-1.190691005498425,0
-0.0008828925831403656,-0.19434355566107442,1.3062915542624545,-0.8421849145353607,-0.7710376399626226,0
